,symbol,time,vol,op,sl,tp
2065,TNXP,2021-03-19 23:15:00,55,1.44,1.3,4.27
2066,TNXP,2021-03-22 23:15:00,54,1.39,1.25,4.22
2067,TNXP,2021-03-31 23:15:00,62,1.29,1.15,4.12
2068,TNXP,2021-04-01 23:15:00,61,1.27,1.13,4.1
2069,TNXP,2021-04-08 23:15:00,66,1.18,1.04,4.01
2070,TNXP,2021-04-19 23:15:00,70,1.11,0.97,3.94
2071,TNXP,2021-04-27 23:15:00,71,1.1,1.0,3.2
2072,TNXP,2021-04-29 23:15:00,67,1.14,1.0,3.97
2073,TNXP,2021-05-03 23:15:00,66,1.16,1.02,3.99
2074,TNXP,2021-05-07 23:15:00,72,1.11,0.97,3.94
2075,TNXP,2021-05-14 23:15:00,80,1.02,0.875,3.9475
2076,TNXP,2021-05-18 23:15:00,74,1.1,0.96,3.93
2077,TNXP,2021-05-20 23:15:00,71,1.14,1.0,3.97
2078,TNXP,2021-05-21 23:15:00,68,1.15,1.01,3.98
2079,TNXP,2021-05-26 23:15:00,69,1.11,0.97,3.94
2080,TNXP,2021-05-27 23:15:00,69,1.15,1.01,3.98
2081,TNXP,2021-06-02 23:15:00,62,1.27,1.13,4.1
2082,TRCH,2021-03-26 23:15:00,39,1.96,1.82,4.79
2083,TRCH,2021-04-01 23:15:00,41,1.92,1.78,4.75
2084,TRCH,2021-04-05 23:15:00,41,1.84,1.7,4.67
2085,TRCH,2021-04-13 23:15:00,46,1.63,1.49,4.46
2086,TRCH,2021-04-14 23:15:00,48,1.67,1.53,4.5
2087,TRCH,2021-04-22 23:15:00,48,1.65,1.51,4.48
2088,TRCH,2021-04-23 23:15:00,43,1.88,1.74,4.71
2089,TRCH,2021-04-26 23:15:00,42,1.91,1.77,4.74
2090,TRCH,2021-04-27 23:15:00,37,2.07,1.93,4.9
2091,TRCH,2021-04-29 23:15:00,33,2.32,2.18,5.15
2092,TRCH,2021-05-07 23:15:00,40,2.04,1.9,4.87
2093,TRCH,2021-05-10 23:15:00,35,2.08,1.94,4.91
2094,TRCH,2021-05-13 23:15:00,40,1.95,1.81,4.78
2095,TRCH,2021-05-14 23:15:00,41,1.99,1.85,4.82
2096,TRCH,2021-05-17 23:15:00,40,2.01,1.87,4.84
2097,TRCH,2021-05-18 23:15:00,36,2.2,2.06,5.03
2098,TRCH,2021-05-20 23:15:00,37,2.08,1.94,4.91
2099,TRCH,2021-05-21 23:15:00,36,2.27,2.13,5.1
2100,TRCH,2021-05-24 23:15:00,34,2.28,2.14,5.11
2101,TRCH,2021-05-25 23:15:00,33,2.33,2.19,5.16
2102,TRCH,2021-05-26 23:15:00,34,2.34,2.2,5.17
2103,TRCH,2021-05-27 23:15:00,33,2.36,2.22,5.19
2104,TRCH,2021-06-01 23:15:00,32,2.52,2.38,5.35
2105,TRCH,2021-06-02 23:15:00,27,2.84,2.7,5.67
2106,TWTR,2021-03-19 23:15:00,1,66.28,65.71,77.79
2107,TWTR,2021-03-22 23:15:00,1,65.47,64.9,76.98
2108,TWTR,2021-03-24 23:15:00,1,63.9,63.33,75.41
2109,TWTR,2021-03-26 23:15:00,1,61.32,60.75,72.83
2110,TWTR,2021-03-29 23:15:00,1,63.02,62.45,74.53
2111,TWTR,2021-03-31 23:15:00,1,64.61,64.04,76.12
2112,TWTR,2021-04-01 23:15:00,1,65.7,65.13,77.21
2113,TWTR,2021-04-05 23:15:00,1,62.53,61.96,74.04
2114,TWTR,2021-04-06 23:15:00,1,67.27,66.7,78.78
2115,TWTR,2021-04-08 23:15:00,1,70.39,69.82,81.9
2116,TWTR,2021-04-13 23:15:00,1,72.51,71.94,84.02
2117,TWTR,2021-04-14 23:15:00,1,72.36,71.79,83.87
2118,TWTR,2021-04-15 23:15:00,1,70.52,69.95,82.03
2119,TWTR,2021-04-16 23:15:00,1,70.35,69.78,81.86
2120,TWTR,2021-04-20 23:15:00,1,67.2,66.63,78.71
2121,TWTR,2021-04-22 23:15:00,1,66.84,66.27,78.35
2122,TWTR,2021-04-23 23:15:00,1,66.13,65.56,77.64
2123,TWTR,2021-04-27 23:15:00,1,66.74,66.17,78.25
2124,TWTR,2021-04-29 23:15:00,1,65.43,64.86,76.94
2125,TWTR,2021-05-03 23:15:00,1,54.26,53.69,65.77
2126,TWTR,2021-05-04 23:15:00,1,53.37,52.8,64.88
2127,TWTR,2021-05-05 23:15:00,1,53.63,53.06,65.14
2128,TWTR,2021-05-07 23:15:00,1,54.65,54.08,66.16
2129,TWTR,2021-05-13 23:15:00,1,51.27,50.7,62.78
2130,TWTR,2021-05-14 23:15:00,1,51.14,50.57,62.65
2131,TWTR,2021-05-17 23:15:00,1,51.78,51.21,63.29
2132,TWTR,2021-05-20 23:15:00,1,54.39,53.82,65.9
2133,TWTR,2021-05-21 23:15:00,1,54.43,53.86,65.94
2134,TWTR,2021-05-24 23:15:00,1,56.53,55.96,68.04
2135,TWTR,2021-05-25 23:15:00,1,57.0,56.43,68.51
2136,TWTR,2021-05-26 23:15:00,1,58.17,57.6,69.68
2137,TWTR,2021-05-28 23:15:00,1,58.47,57.9,69.98
2138,TWTR,2021-06-01 23:15:00,1,56.61,56.04,68.12
2139,UBER,2021-03-18 23:15:00,1,55.64,55.07,67.15
2140,UBER,2021-03-22 23:15:00,1,56.52,55.95,68.03
2141,UBER,2021-03-23 23:15:00,1,55.26,54.69,66.77
2142,UBER,2021-03-24 23:15:00,1,53.74,53.17,65.25
2143,UBER,2021-03-26 23:15:00,1,54.87,54.3,66.38
2144,UBER,2021-03-29 23:15:00,1,53.63,53.06,65.14
2145,UBER,2021-03-31 23:15:00,1,54.33,53.76,65.84
2146,UBER,2021-04-01 23:15:00,1,56.64,56.07,68.15
2147,UBER,2021-04-05 23:15:00,1,56.89,56.32,68.4
2148,UBER,2021-04-06 23:15:00,1,58.4,57.9,68.5
2149,UBER,2021-04-08 23:15:00,1,57.01,56.44,68.52
2150,UBER,2021-04-12 23:15:00,1,59.82,59.25,71.33
2151,UBER,2021-04-13 23:15:00,1,59.67,59.1,71.18
2152,UBER,2021-04-15 23:15:00,1,60.67,60.1,72.18
2153,UBER,2021-04-16 23:15:00,1,59.99,59.42,71.5
2154,UBER,2021-04-20 23:15:00,1,56.99,56.42,68.5
2155,UBER,2021-04-22 23:15:00,1,55.48,54.91,66.99
2156,UBER,2021-04-23 23:15:00,1,57.08,56.51,68.59
2157,UBER,2021-04-26 23:15:00,1,58.31,57.74,69.82
2158,UBER,2021-04-27 23:15:00,1,57.69,57.12,69.2
2159,UBER,2021-04-29 23:15:00,1,58.32,57.75,69.83
2160,UBER,2021-05-03 23:15:00,1,55.9,55.4,66.0
2161,UBER,2021-05-05 23:15:00,1,51.69,51.12,63.2
2162,UBER,2021-05-07 23:15:00,1,48.16,47.82,55.03
2163,UBER,2021-05-10 23:15:00,1,46.44,46.1,53.31
2164,UBER,2021-05-13 23:15:00,1,45.71,45.37,52.58
2165,UBER,2021-05-14 23:15:00,1,46.53,46.19,53.4
2166,UBER,2021-05-18 23:15:00,1,49.65,49.31,56.52
2167,UBER,2021-05-20 23:15:00,1,49.49,49.15,56.36
2168,UBER,2021-05-21 23:15:00,1,49.58,49.24,56.45
2169,UBER,2021-05-24 23:15:00,1,50.23,49.66,61.74
2170,UBER,2021-05-25 23:15:00,1,51.19,50.62,62.7
2171,UBER,2021-05-27 23:15:00,1,50.61,50.04,62.12
2172,UBER,2021-06-01 23:15:00,1,50.06,49.49,61.57
2173,UBER,2021-06-02 23:15:00,1,50.76,50.19,62.27
2174,UXIN,2021-03-19 23:15:00,65,1.17,1.03,4.0
2175,UXIN,2021-03-22 23:15:00,67,1.11,0.97,3.94
2176,UXIN,2021-03-24 23:15:00,73,1.04,0.9,3.87
2177,UXIN,2021-03-25 23:15:00,76,1.05,0.91,3.88
2178,UXIN,2021-03-26 23:15:00,75,1.06,0.92,3.89
2179,UXIN,2021-03-29 23:15:00,76,1.01,0.87,3.84
2180,UXIN,2021-03-31 23:15:00,75,1.06,0.92,3.89
2181,UXIN,2021-04-01 23:15:00,59,1.51,1.37,4.34
